arr_index,artist_id,city_id
0,6gbGGM0E8Q1hE511psqxL0,237
0,6z7xFFHxYkE9t8bwIF0Bvg,237
1,6gbGGM0E8Q1hE511psqxL0,237
7,1385hLNbrnbCJGokfH2ac2,237
12,0Kekt6CKSo0m5mivKcoH51,237
14,2wOqMjp9TyABvtHdOSOTUS,237
15,1385hLNbrnbCJGokfH2ac2,237
17,1385hLNbrnbCJGokfH2ac2,237
18,2wOqMjp9TyABvtHdOSOTUS,237
19,0Kekt6CKSo0m5mivKcoH51,237
20,2wOqMjp9TyABvtHdOSOTUS,237
21,6MDME20pz9RveH9rEXvrOM,237
21,1Xylc3o4UrD53lo9CvFvVg,237
29,0UxV9IbmiHldBsk0dEJD8j,237
29,3bxZkzk0PLHcetO9o4oxXn,237
30,3bxZkzk0PLHcetO9o4oxXn,237
35,1nnKsr9fK7T1Ife3qZiefD,237
35,3kc5AFnL1TQQdNaMdSW2UO,237
36,6MDME20pz9RveH9rEXvrOM,237
36,3Isy6kedDrgPYoTS1dazA9,237
36,1zNqDE7qDGCsyzJwohVaoX,237
40,7nPbrzSt1apQM9rY5DVqQZ,237
44,629Fs7UJp6tWqOYZi8t8ET,237
50,5nFt7a5Du2MkdAr1KniXh7,237
50,0XKZpHcqhAKTD2mDDCCbo8,237
51,0XKZpHcqhAKTD2mDDCCbo8,237
53,0tqCXWVRTvS1rQl4diCNCh,237
54,0tqCXWVRTvS1rQl4diCNCh,237
55,0tqCXWVRTvS1rQl4diCNCh,237
56,0tqCXWVRTvS1rQl4diCNCh,237
57,0tqCXWVRTvS1rQl4diCNCh,237
58,0tqCXWVRTvS1rQl4diCNCh,237
59,6iHjyhqvFSzRPe329fW6WD,237
59,21WS9wngs9AqFckK7yYJPM,237
60,21WS9wngs9AqFckK7yYJPM,237
65,3eH2apcLhzhnr3eWmH3VBf,237
66,2jku7tDXc6XoB6MO2hFuqg,237
67,2jku7tDXc6XoB6MO2hFuqg,237
68,2jku7tDXc6XoB6MO2hFuqg,237
69,2jku7tDXc6XoB6MO2hFuqg,237
70,2jku7tDXc6XoB6MO2hFuqg,237
71,2jku7tDXc6XoB6MO2hFuqg,237
72,2jku7tDXc6XoB6MO2hFuqg,237
73,2jku7tDXc6XoB6MO2hFuqg,237
74,0e7jcv95x5MTycydtfg6wv,237
84,2KNDYRKdCzuKzCCUyjAcF4,237
87,0Ug6OsFk2B0mLvXrpmpRs6,237
87,2OT8Y69ZmFlwMCmqXNJMih,237
87,7AyywyUcQP99oit737gZK2,237
87,396Kh0m4wGUvcMUULw71yi,237
88,396Kh0m4wGUvcMUULw71yi,237
89,396Kh0m4wGUvcMUULw71yi,237
90,396Kh0m4wGUvcMUULw71yi,237
91,396Kh0m4wGUvcMUULw71yi,237
92,396Kh0m4wGUvcMUULw71yi,237
93,396Kh0m4wGUvcMUULw71yi,237
94,3u2R8st1bb6zfBqNWceRXG,237
95,3u2R8st1bb6zfBqNWceRXG,237
96,3u2R8st1bb6zfBqNWceRXG,237
97,3u2R8st1bb6zfBqNWceRXG,237
98,3u2R8st1bb6zfBqNWceRXG,237
99,6UBA15slIuadJ8h2lPRPos,237
19,6kQWPGBItT0oMCHZy3M9DN,280
19,2ZavqCJe7uqkRpISes0NFi,280
20,2ZavqCJe7uqkRpISes0NFi,280
21,2ZavqCJe7uqkRpISes0NFi,280
22,2ZavqCJe7uqkRpISes0NFi,280
23,2ZavqCJe7uqkRpISes0NFi,280
24,2ZavqCJe7uqkRpISes0NFi,280
25,2ZavqCJe7uqkRpISes0NFi,280
26,2ZavqCJe7uqkRpISes0NFi,280
27,2ZavqCJe7uqkRpISes0NFi,280
28,2ZavqCJe7uqkRpISes0NFi,280
29,2ZavqCJe7uqkRpISes0NFi,280
30,3XVpDdKav6C6zwlDXPhMEO,280
30,0A0FS04o6zMoto8OKPsDwY,280
31,0A0FS04o6zMoto8OKPsDwY,280
32,0A0FS04o6zMoto8OKPsDwY,280
33,0A0FS04o6zMoto8OKPsDwY,280
34,0A0FS04o6zMoto8OKPsDwY,280
35,0A0FS04o6zMoto8OKPsDwY,280
36,0A0FS04o6zMoto8OKPsDwY,280
37,0A0FS04o6zMoto8OKPsDwY,280
38,0A0FS04o6zMoto8OKPsDwY,280
39,0A0FS04o6zMoto8OKPsDwY,280
40,0A0FS04o6zMoto8OKPsDwY,280
41,0A0FS04o6zMoto8OKPsDwY,280
42,0A0FS04o6zMoto8OKPsDwY,280
43,0A0FS04o6zMoto8OKPsDwY,280
44,7hJcb9fa4alzcOq3EaNPoG,280
44,6NyJIFHAePjHR1pFxwisqz,280
44,1Oa0bMld0A3u5OTYfMzp5h,280
44,2B4ZHz4QDWJTXPFPgO5peE,280
45,2B4ZHz4QDWJTXPFPgO5peE,280
46,2B4ZHz4QDWJTXPFPgO5peE,280
47,2B4ZHz4QDWJTXPFPgO5peE,280
48,2B4ZHz4QDWJTXPFPgO5peE,280
49,2B4ZHz4QDWJTXPFPgO5peE,280
50,2ylQO8qFEBINvkNNZGe4uC,280
50,4J13m9IZh03PEhoxAxRhXO,280
51,0A0FS04o6zMoto8OKPsDwY,280
51,4x2GpMP6bQGWIgGx2OAujt,280
51,0EeQBlQJFiAfJeVN2vT9s0,280
52,0EeQBlQJFiAfJeVN2vT9s0,280
53,0EeQBlQJFiAfJeVN2vT9s0,280
54,0EeQBlQJFiAfJeVN2vT9s0,280
55,0EeQBlQJFiAfJeVN2vT9s0,280
56,0EeQBlQJFiAfJeVN2vT9s0,280
57,0EeQBlQJFiAfJeVN2vT9s0,280
58,0EeQBlQJFiAfJeVN2vT9s0,280
59,0EeQBlQJFiAfJeVN2vT9s0,280
60,0EeQBlQJFiAfJeVN2vT9s0,280
61,6L3x3if9RVimruryD9LoFb,280
64,6L3x3if9RVimruryD9LoFb,280
64,2LiWxiQzuD9nmWQ6NCA8Gd,280
65,2LiWxiQzuD9nmWQ6NCA8Gd,280
66,2LiWxiQzuD9nmWQ6NCA8Gd,280
67,2LiWxiQzuD9nmWQ6NCA8Gd,280
68,2LiWxiQzuD9nmWQ6NCA8Gd,280
69,2LiWxiQzuD9nmWQ6NCA8Gd,280
70,2LiWxiQzuD9nmWQ6NCA8Gd,280
71,2LiWxiQzuD9nmWQ6NCA8Gd,280
72,2LiWxiQzuD9nmWQ6NCA8Gd,280
73,2LiWxiQzuD9nmWQ6NCA8Gd,280
74,2LiWxiQzuD9nmWQ6NCA8Gd,280
75,2LiWxiQzuD9nmWQ6NCA8Gd,280
76,2LiWxiQzuD9nmWQ6NCA8Gd,280
77,3ognMXS3PJq2gCkzReq4bE,280
82,2KNDYRKdCzuKzCCUyjAcF4,280
1,4aXXDj9aZnlshx7mzj3W1N,138
1,0kvp9mzfvoXvGtjSWTgrEb,138
2,1VBflYyxBhnDc9uVib98rw,138
3,0kvp9mzfvoXvGtjSWTgrEb,138
3,2xBOCZLKP7FMXK2dyO5hIe,138
4,4aXXDj9aZnlshx7mzj3W1N,138
4,6sLwRSXSUF5JTUnQaFenyj,138
4,23OBpHr3yXnMMCu13Fg1Oa,138
5,23OBpHr3yXnMMCu13Fg1Oa,138
6,1ewyVtTZBqFYWIcepopRhp,138
7,2vGaSKEDFsVPBgcnGxqlBN,138
7,4ScCswdRlyA23odg9thgIO,138
7,3yDIp0kaq9EFKe07X1X2rz,138
7,4xnMDfgEmXZEEDdITKcGuE,138
8,4xnMDfgEmXZEEDdITKcGuE,138
9,6qGkLCMQkNGOJ079iEcC5k,138
9,4aXXDj9aZnlshx7mzj3W1N,138
10,44Ewva5aHOX00EwaX2D2mh,138
11,7c0XG5cIJTrrAgEC3ULPiq,138
11,1RyvyyTE3xzB2ZywiAwp0i,138
11,7iZtZyCzp3LItcw1wtPI3D,138
12,68WwJXWrpo1yVOOIZjLSeT,138
13,3ApUX1o6oSz321MMECyIYd,138
13,245PKF3hKjtxJKIG153kF0,138
14,245PKF3hKjtxJKIG153kF0,138
15,245PKF3hKjtxJKIG153kF0,138
16,245PKF3hKjtxJKIG153kF0,138
17,245PKF3hKjtxJKIG153kF0,138
18,245PKF3hKjtxJKIG153kF0,138
19,4BzCdhJTyTS3gumq9xmymb,138
19,3ApUX1o6oSz321MMECyIYd,138
20,3ApUX1o6oSz321MMECyIYd,138
21,1anyVhU62p31KFi8MEzkbf,138
22,1ikID9RZZMvkuBGDWrqajq,138
22,5vuIOnOp6NI06rjLgTpYiY,138
23,5vuIOnOp6NI06rjLgTpYiY,138
24,0vqJkZ0RpLZixt3lTmD8vP,138
25,7EQ0qTo7fWT7DPxmxtSYEc,138
25,1l2ekx5skC4gJH8djERwh1,138
26,0vqJkZ0RpLZixt3lTmD8vP,138
27,58vAPNWfb4STwW9IWvSlLG,138
27,0R5BzePlbvG8xTXw0QF3uw,138
28,0R5BzePlbvG8xTXw0QF3uw,138
29,0R5BzePlbvG8xTXw0QF3uw,138
30,0R5BzePlbvG8xTXw0QF3uw,138
31,0R5BzePlbvG8xTXw0QF3uw,138
32,0R5BzePlbvG8xTXw0QF3uw,138
33,21mKp7DqtSNHhCAU2ugvUw,138
33,3qnGvpP8Yth1AqSBMqON5x,138
34,5K4W6rqBFWDnAN6FQUkS6x,138
34,1sBkRIssrMs1AbVkOJbc7a,138
35,1sBkRIssrMs1AbVkOJbc7a,138
36,6FIrstf3kHEg3zBOyLpvxD,138
36,04XggbrM51GcFPTxBYtRXT,138
37,2NQEwAVHBNcI0tGMLlWwF1,138
37,4AGwPDdh1y8hochNzHy5HC,138
38,4AGwPDdh1y8hochNzHy5HC,138
39,4AGwPDdh1y8hochNzHy5HC,138
40,4AGwPDdh1y8hochNzHy5HC,138
41,4AGwPDdh1y8hochNzHy5HC,138
42,4AGwPDdh1y8hochNzHy5HC,138
43,1anyVhU62p31KFi8MEzkbf,138
43,3aQeKQSyrW4qWr35idm0cy,138
43,4akybxRTGHJZ1DXjLhJ1qu,138
43,5xI4mPixKfrCCspATqbpy3,138
43,1EpyA68dKpjf7jXmQL88Hy,138
44,1EpyA68dKpjf7jXmQL88Hy,138
45,3fjs4zbBFxEFFe8Wyojo0G,138
45,14mErTJ0ubFVjx2zBAwjkE,138
46,14mErTJ0ubFVjx2zBAwjkE,138
47,14mErTJ0ubFVjx2zBAwjkE,138
48,5K4W6rqBFWDnAN6FQUkS6x,138
48,0fA0VVWsXO9YnASrzqfmYu,138
48,2yQf6b8hxahZaT5dHlWaB1,138
49,1anyVhU62p31KFi8MEzkbf,138
49,3KV3p5EY4AvKxOlhGHORLg,138
58,7gP3bB2nilZXLfPHJhMdvc,138
1,44JEJiBvti7NiEhAfzWstv,190
1,3tJoFztHeIJkJWMrx0td2f,190
2,3tJoFztHeIJkJWMrx0td2f,190
3,6uFxO15AG9aoz7MS4aQQvp,190
4,6uFxO15AG9aoz7MS4aQQvp,190
5,6uFxO15AG9aoz7MS4aQQvp,190
6,6uFxO15AG9aoz7MS4aQQvp,190
7,6uFxO15AG9aoz7MS4aQQvp,190
8,6uFxO15AG9aoz7MS4aQQvp,190
9,6uFxO15AG9aoz7MS4aQQvp,190
10,6uFxO15AG9aoz7MS4aQQvp,190
11,6uFxO15AG9aoz7MS4aQQvp,190
12,6uFxO15AG9aoz7MS4aQQvp,190
13,6uFxO15AG9aoz7MS4aQQvp,190
14,6uFxO15AG9aoz7MS4aQQvp,190
15,6uFxO15AG9aoz7MS4aQQvp,190
16,6uFxO15AG9aoz7MS4aQQvp,190
17,6uFxO15AG9aoz7MS4aQQvp,190
18,6uFxO15AG9aoz7MS4aQQvp,190
19,6uFxO15AG9aoz7MS4aQQvp,190
20,6uFxO15AG9aoz7MS4aQQvp,190
21,6uFxO15AG9aoz7MS4aQQvp,190
22,6uFxO15AG9aoz7MS4aQQvp,190
23,6uFxO15AG9aoz7MS4aQQvp,190
24,6uFxO15AG9aoz7MS4aQQvp,190
25,6uFxO15AG9aoz7MS4aQQvp,190
26,6uFxO15AG9aoz7MS4aQQvp,190
27,6uFxO15AG9aoz7MS4aQQvp,190
28,1grI9x4Uzos1Asx8JmRW6T,190
28,6ZhjJOJXXwnPS8PrXdmjLw,190
28,0k7Xl1pqI3tu8sSEjo5oEg,190
29,0k7Xl1pqI3tu8sSEjo5oEg,190
30,0k7Xl1pqI3tu8sSEjo5oEg,190
31,0k7Xl1pqI3tu8sSEjo5oEg,190
32,0k7Xl1pqI3tu8sSEjo5oEg,190
33,0k7Xl1pqI3tu8sSEjo5oEg,190
34,3HiuzBlSW7pGDXlSFMhO2g,190
34,4OBJLual30L7gRl5UkeRcT,190
35,4OBJLual30L7gRl5UkeRcT,190
36,4OBJLual30L7gRl5UkeRcT,190
37,4OBJLual30L7gRl5UkeRcT,190
38,4OBJLual30L7gRl5UkeRcT,190
39,4OBJLual30L7gRl5UkeRcT,190
40,4OBJLual30L7gRl5UkeRcT,190
41,4OBJLual30L7gRl5UkeRcT,190
42,4OBJLual30L7gRl5UkeRcT,190
43,4OBJLual30L7gRl5UkeRcT,190
44,4OBJLual30L7gRl5UkeRcT,190
45,4OBJLual30L7gRl5UkeRcT,190
46,4OBJLual30L7gRl5UkeRcT,190
47,4OBJLual30L7gRl5UkeRcT,190
48,4OBJLual30L7gRl5UkeRcT,190
49,4OBJLual30L7gRl5UkeRcT,190
50,4OBJLual30L7gRl5UkeRcT,190
51,3tJoFztHeIJkJWMrx0td2f,190
51,6Ha4aES39QiVjR0L2lwuwq,190
52,1Tie3AZgLQZqYEp8Fv4zOZ,190
52,0Z8XVUAOBPM4x12wKnFHEQ,190
53,0Z8XVUAOBPM4x12wKnFHEQ,190
54,0Z8XVUAOBPM4x12wKnFHEQ,190
55,0Z8XVUAOBPM4x12wKnFHEQ,190
56,0Z8XVUAOBPM4x12wKnFHEQ,190
57,0Z8XVUAOBPM4x12wKnFHEQ,190
58,0Z8XVUAOBPM4x12wKnFHEQ,190
59,0Z8XVUAOBPM4x12wKnFHEQ,190
60,0Z8XVUAOBPM4x12wKnFHEQ,190
61,0Z8XVUAOBPM4x12wKnFHEQ,190
62,0Z8XVUAOBPM4x12wKnFHEQ,190
63,0Z8XVUAOBPM4x12wKnFHEQ,190
64,0Z8XVUAOBPM4x12wKnFHEQ,190
65,0Z8XVUAOBPM4x12wKnFHEQ,190
66,0Z8XVUAOBPM4x12wKnFHEQ,190
67,0k7Xl1pqI3tu8sSEjo5oEg,190
67,0st5vgzw9XkH5ALJiUM1lE,190
67,0SDGEgp8DEGaudRPNxBttt,190
67,1grI9x4Uzos1Asx8JmRW6T,190
67,6MrdwyCIKbpXmTKQBlG3uq,190
67,6vdMPayKk8YJxxeNP5oMCb,190
68,0RESbWvOMyua0yuyVrztJ5,190
68,1vxMyjYYKghLsYaIbeEHPP,190
69,1vxMyjYYKghLsYaIbeEHPP,190
70,1vxMyjYYKghLsYaIbeEHPP,190
71,1vxMyjYYKghLsYaIbeEHPP,190
72,6aIm51fHkokqlJn2vzNTH8,190
72,26PDNPSOkjZowzVM563lKx,190
73,6z7xFFHxYkE9t8bwIF0Bvg,190
73,6aIm51fHkokqlJn2vzNTH8,190
74,6aIm51fHkokqlJn2vzNTH8,190
75,6aIm51fHkokqlJn2vzNTH8,190
76,6aIm51fHkokqlJn2vzNTH8,190
77,6aIm51fHkokqlJn2vzNTH8,190
78,6aIm51fHkokqlJn2vzNTH8,190
79,6aIm51fHkokqlJn2vzNTH8,190
80,3HiuzBlSW7pGDXlSFMhO2g,190
80,6z7xFFHxYkE9t8bwIF0Bvg,190
81,6z7xFFHxYkE9t8bwIF0Bvg,190
82,0st5vgzw9XkH5ALJiUM1lE,190
82,0SDGEgp8DEGaudRPNxBttt,190
82,6MrdwyCIKbpXmTKQBlG3uq,190
83,6MrdwyCIKbpXmTKQBlG3uq,190
84,6MrdwyCIKbpXmTKQBlG3uq,190
85,6MrdwyCIKbpXmTKQBlG3uq,190
86,6MrdwyCIKbpXmTKQBlG3uq,190
87,6MrdwyCIKbpXmTKQBlG3uq,190
88,6z7xFFHxYkE9t8bwIF0Bvg,190
88,6aIm51fHkokqlJn2vzNTH8,190
89,6aIm51fHkokqlJn2vzNTH8,190
90,6aIm51fHkokqlJn2vzNTH8,190
91,6aIm51fHkokqlJn2vzNTH8,190
92,7wlFDEWiM5OoIAt8RSli8b,190
92,3tJoFztHeIJkJWMrx0td2f,190
93,5f7VJjfbwm532GiveGC0ZK,190
93,3tJoFztHeIJkJWMrx0td2f,190
94,3tJoFztHeIJkJWMrx0td2f,190
95,3tJoFztHeIJkJWMrx0td2f,190
96,3tJoFztHeIJkJWMrx0td2f,190
97,0k7Xl1pqI3tu8sSEjo5oEg,190
97,0st5vgzw9XkH5ALJiUM1lE,190
98,0st5vgzw9XkH5ALJiUM1lE,190
99,0st5vgzw9XkH5ALJiUM1lE,190
0,6gbGGM0E8Q1hE511psqxL0,67
0,6z7xFFHxYkE9t8bwIF0Bvg,67
1,6gbGGM0E8Q1hE511psqxL0,67
6,0Kekt6CKSo0m5mivKcoH51,67
7,0Kekt6CKSo0m5mivKcoH51,67
8,0Kekt6CKSo0m5mivKcoH51,67
9,69lxxQvsfAIoQbB20bEPFC,67
10,1385hLNbrnbCJGokfH2ac2,67
11,1385hLNbrnbCJGokfH2ac2,67
12,1385hLNbrnbCJGokfH2ac2,67
15,2wOqMjp9TyABvtHdOSOTUS,67
17,2wOqMjp9TyABvtHdOSOTUS,67
19,2wOqMjp9TyABvtHdOSOTUS,67
20,5aIqB5nVVvmFsvSdExz408,67
20,2wOqMjp9TyABvtHdOSOTUS,67
20,7y97mc3bZRFXzT2szRM4L4,67
20,3MKCzCnpzw3TjUYs2v7vDA,67
21,6nZiWg5ZB511S24WmB7TCV,67
23,5aIqB5nVVvmFsvSdExz408,67
23,2wOqMjp9TyABvtHdOSOTUS,67
23,7y97mc3bZRFXzT2szRM4L4,67
23,3MKCzCnpzw3TjUYs2v7vDA,67
25,5aIqB5nVVvmFsvSdExz408,67
25,2wOqMjp9TyABvtHdOSOTUS,67
25,7y97mc3bZRFXzT2szRM4L4,67
25,3MKCzCnpzw3TjUYs2v7vDA,67
26,69lxxQvsfAIoQbB20bEPFC,67
27,69lxxQvsfAIoQbB20bEPFC,67
30,0st5vgzw9XkH5ALJiUM1lE,67
31,0st5vgzw9XkH5ALJiUM1lE,67
32,0st5vgzw9XkH5ALJiUM1lE,67
33,0st5vgzw9XkH5ALJiUM1lE,67
34,6MDME20pz9RveH9rEXvrOM,67
34,1Xylc3o4UrD53lo9CvFvVg,67
35,6nZiWg5ZB511S24WmB7TCV,67
37,1Cg7AdS9hOJBqmGUdbQ6Ux,67
38,7KKscZTeDLz1g0QthWCMQV,67
41,0ph1WGujzlmeYdaHfGf1co,67
44,6FqXAd1hQl7vVdIQ3hhtgc,67
45,6sDyTDjzGxcvyhLn5x9RyY,67
46,6sDyTDjzGxcvyhLn5x9RyY,67
47,6sDyTDjzGxcvyhLn5x9RyY,67
48,6sDyTDjzGxcvyhLn5x9RyY,67
49,6sDyTDjzGxcvyhLn5x9RyY,67
50,6sDyTDjzGxcvyhLn5x9RyY,67
51,6sDyTDjzGxcvyhLn5x9RyY,67
52,6sDyTDjzGxcvyhLn5x9RyY,67
54,6MDME20pz9RveH9rEXvrOM,67
54,3Isy6kedDrgPYoTS1dazA9,67
54,1zNqDE7qDGCsyzJwohVaoX,67
61,5fzbfP3jLDaJZe7TdFDXRY,67
62,5fzbfP3jLDaJZe7TdFDXRY,67
63,0UxV9IbmiHldBsk0dEJD8j,67
63,3bxZkzk0PLHcetO9o4oxXn,67
64,1nnKsr9fK7T1Ife3qZiefD,67
64,3kc5AFnL1TQQdNaMdSW2UO,67
65,3kc5AFnL1TQQdNaMdSW2UO,67
68,2jku7tDXc6XoB6MO2hFuqg,67
70,1GDbiv3spRmZ1XdM1jQbT7,67
70,4VMYDCV2IEDYJArk749S6m,67
71,4VMYDCV2IEDYJArk749S6m,67
72,3IEvQoAohcGX7CdrbtIle7,67
73,3IEvQoAohcGX7CdrbtIle7,67
77,13y7CgLHjMVRMDqxdx0Xdo,67
78,6jNyNAMv2gNLnfaP0bzo7y,67
79,6jNyNAMv2gNLnfaP0bzo7y,67
80,6jNyNAMv2gNLnfaP0bzo7y,67
88,23fqKkggKUBHNkbKtXEls4,67
94,5nFt7a5Du2MkdAr1KniXh7,67
94,0XKZpHcqhAKTD2mDDCCbo8,67
95,0XKZpHcqhAKTD2mDDCCbo8,67
96,0XKZpHcqhAKTD2mDDCCbo8,67
97,7nPbrzSt1apQM9rY5DVqQZ,67
6,6gbGGM0E8Q1hE511psqxL0,81
6,6z7xFFHxYkE9t8bwIF0Bvg,81
7,6z7xFFHxYkE9t8bwIF0Bvg,81
8,6z7xFFHxYkE9t8bwIF0Bvg,81
9,6z7xFFHxYkE9t8bwIF0Bvg,81
10,5f7VJjfbwm532GiveGC0ZK,81
10,2hlmm7s2ICUX0LVIhVFlZQ,81
11,2hlmm7s2ICUX0LVIhVFlZQ,81
12,2hlmm7s2ICUX0LVIhVFlZQ,81
13,2hlmm7s2ICUX0LVIhVFlZQ,81
14,2hlmm7s2ICUX0LVIhVFlZQ,81
15,2hlmm7s2ICUX0LVIhVFlZQ,81
16,2hlmm7s2ICUX0LVIhVFlZQ,81
17,2hlmm7s2ICUX0LVIhVFlZQ,81
18,2hlmm7s2ICUX0LVIhVFlZQ,81
18,5f7VJjfbwm532GiveGC0ZK,81
18,50co4Is1HCEo8bhOyUWKpn,81
19,3tJoFztHeIJkJWMrx0td2f,81
19,6Ha4aES39QiVjR0L2lwuwq,81
20,41klVmDluQZmGGqoidNfbe,81
20,6icQOAFXDZKsumw3YXyusw,81
21,6icQOAFXDZKsumw3YXyusw,81
22,5yPzzu25VzEk8qrGTLIrE1,81
22,6icQOAFXDZKsumw3YXyusw,81
23,6icQOAFXDZKsumw3YXyusw,81
24,6icQOAFXDZKsumw3YXyusw,81
25,6icQOAFXDZKsumw3YXyusw,81
26,6icQOAFXDZKsumw3YXyusw,81
27,6icQOAFXDZKsumw3YXyusw,81
28,6icQOAFXDZKsumw3YXyusw,81
29,6icQOAFXDZKsumw3YXyusw,81
29,4DdkRBBYG6Yk9Ka8tdJ9BW,81
29,5f7VJjfbwm532GiveGC0ZK,81
30,5f7VJjfbwm532GiveGC0ZK,81
31,5f7VJjfbwm532GiveGC0ZK,81
32,5f7VJjfbwm532GiveGC0ZK,81
33,5f7VJjfbwm532GiveGC0ZK,81
34,3HiuzBlSW7pGDXlSFMhO2g,81
34,137W8MRPWKqSmrBGDBFSop,81
35,137W8MRPWKqSmrBGDBFSop,81
36,3HiuzBlSW7pGDXlSFMhO2g,81
36,4OBJLual30L7gRl5UkeRcT,81
37,1FClsNYBUoNFtGgzeG74dW,81
38,6icQOAFXDZKsumw3YXyusw,81
38,17lzZA2AlOHwCwFALHttmp,81
41,6Ha4aES39QiVjR0L2lwuwq,81
41,5Berubt6ysOy2LCMyqhmXP,81
42,5Berubt6ysOy2LCMyqhmXP,81
43,5Berubt6ysOy2LCMyqhmXP,81
44,5bgfj5zUoWpyeVatGDjn6H,81
48,7FBDXY8U17aasVTH3rgxbS,81
48,6z1cicLMt9XArxN10q7m8a,81
49,7wlFDEWiM5OoIAt8RSli8b,81
49,1RyvyyTE3xzB2ZywiAwp0i,81
50,6Z99p0M73gzZSHQ1FlonCi,81
50,5f7VJjfbwm532GiveGC0ZK,81
51,5f7VJjfbwm532GiveGC0ZK,81
52,5f7VJjfbwm532GiveGC0ZK,81
53,6i392l38cR3uBPF0DbNs7S,81
53,6icQOAFXDZKsumw3YXyusw,81
53,0VRj0yCOv2FXJNP47XQnx5,81
53,4DdkRBBYG6Yk9Ka8tdJ9BW,81
54,2SdYbZrBT8lijn6g5oq1f3,81
55,4yBK75WVCQXej1p04GWqxH,81
55,7FBDXY8U17aasVTH3rgxbS,81
56,0701LAQrkY5Il5vt06uNnC,81
56,4YWK3hXt1QRAw2rNBao55d,81
57,4YWK3hXt1QRAw2rNBao55d,81
58,4YWK3hXt1QRAw2rNBao55d,81
59,4YWK3hXt1QRAw2rNBao55d,81
60,4YWK3hXt1QRAw2rNBao55d,81
61,6piIAIurGAryW5h1rqQC16,81
64,13y7CgLHjMVRMDqxdx0Xdo,81
64,6oMuImdp5ZcFhWP0ESe6mG,81
64,6icQOAFXDZKsumw3YXyusw,81
65,6icQOAFXDZKsumw3YXyusw,81
66,6icQOAFXDZKsumw3YXyusw,81
67,6icQOAFXDZKsumw3YXyusw,81
68,6icQOAFXDZKsumw3YXyusw,81
69,6icQOAFXDZKsumw3YXyusw,81
70,3jksrX4oBklxR78ft8gv3j,81
70,46SHBwWsqBkxI7EeeBEQG7,81
71,46SHBwWsqBkxI7EeeBEQG7,81
72,46SHBwWsqBkxI7EeeBEQG7,81
73,46SHBwWsqBkxI7EeeBEQG7,81
74,46SHBwWsqBkxI7EeeBEQG7,81
75,46SHBwWsqBkxI7EeeBEQG7,81
76,5A7d4sfe5ZY1RRf90zlUeo,81
76,5einkgXXrjhfYCyac1FANB,81
77,5einkgXXrjhfYCyac1FANB,81
78,5einkgXXrjhfYCyac1FANB,81
79,1FClsNYBUoNFtGgzeG74dW,81
80,1ZLO8d7zll1WeQJUHaxQer,81
80,5f7VJjfbwm532GiveGC0ZK,81
81,6AUl0ykLLpvTktob97x9hO,81
81,3tJoFztHeIJkJWMrx0td2f,81
82,1FClsNYBUoNFtGgzeG74dW,81
86,4OBJLual30L7gRl5UkeRcT,81
88,58nB2Z6IiDdTUTwHYw56xI,81
88,2TQ2YAxUktGmAJkUyQJMBa,81
89,6piIAIurGAryW5h1rqQC16,81
91,4gB2Nnsapxi4chX9f5zgku,81
91,17lzZA2AlOHwCwFALHttmp,81
92,4cmA2QDPdzh8W2ytpyUGes,81
92,1RyvyyTE3xzB2ZywiAwp0i,81
92,50co4Is1HCEo8bhOyUWKpn,81
93,6i392l38cR3uBPF0DbNs7S,81
93,5f7VJjfbwm532GiveGC0ZK,81
93,46SHBwWsqBkxI7EeeBEQG7,81
93,0VRj0yCOv2FXJNP47XQnx5,81
93,3tJoFztHeIJkJWMrx0td2f,81
94,1Zatb2YN4erBOoSivOXc0o,81
94,17lzZA2AlOHwCwFALHttmp,81
95,4oUHIQIBe0LHzYfvXNW4QM,81
95,3b8QkneNDz4JHKKKlLgYZg,81
96,3b8QkneNDz4JHKKKlLgYZg,81
97,3b8QkneNDz4JHKKKlLgYZg,81
98,3b8QkneNDz4JHKKKlLgYZg,81
99,13y7CgLHjMVRMDqxdx0Xdo,81
99,17lzZA2AlOHwCwFALHttmp,81
99,3HiuzBlSW7pGDXlSFMhO2g,81
0,3HiuzBlSW7pGDXlSFMhO2g,216
1,6UBA15slIuadJ8h2lPRPos,216
10,6UBA15slIuadJ8h2lPRPos,216
15,25oLRSUjJk4YHNUsQXk7Ut,216
16,7o7mC95EDbJKTcPAAs8C3r,216
16,2O2dI9lY9PnWtAa4OlrgMi,216
17,2O2dI9lY9PnWtAa4OlrgMi,216
18,2O2dI9lY9PnWtAa4OlrgMi,216
19,2O2dI9lY9PnWtAa4OlrgMi,216
20,5sRhscbWRXFbjXtSZyfaWY,216
20,2KsP6tYLJlTBvSUxnwlVWa,216
20,5ndkK3dpZLKtBklKjxNQwT,216
21,5sRhscbWRXFbjXtSZyfaWY,216
21,2KsP6tYLJlTBvSUxnwlVWa,216
22,2KsP6tYLJlTBvSUxnwlVWa,216
23,2KsP6tYLJlTBvSUxnwlVWa,216
24,2KsP6tYLJlTBvSUxnwlVWa,216
25,2KsP6tYLJlTBvSUxnwlVWa,216
26,25oLRSUjJk4YHNUsQXk7Ut,216
26,0PxzGnCYBpSuaI49OR94cA,216
26,0lEssBAxQl2In4RpaB1C2Y,216
27,25oLRSUjJk4YHNUsQXk7Ut,216
